Start,Duration,Pitch,Velocity,Instrument
60.083107046874986,0.4164234557291593,57,0.9921875,1-acoustic grand-lh
60.083107046874986,0.4164234557291593,54,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,64,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,57,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,54,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,63,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,57,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,53,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,63,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,57,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,53,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,63,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,57,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,53,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,63,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,57,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,53,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,63,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,56,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,53,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,63,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,56,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,53,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,62,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,56,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,53,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,62,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,56,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,53,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,62,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,56,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,52,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,62,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,56,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,52,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,62,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,56,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,52,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,62,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,56,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,52,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,62,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,55,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,52,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,62,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,55,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,52,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,61,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,55,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,52,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,61,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,55,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,52,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,58,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,52,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,49,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,58,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,52,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,49,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,57,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,52,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,48,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,57,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,52,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,48,0.9921875,1-acoustic grand-lh
71.2206901953125,0.49782970052083897,47,0.9921875,1-acoustic grand-lh
71.2206901953125,0.49782970052083897,35,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,69,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,66,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,60,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,57,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,69,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,66,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,60,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,57,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,69,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,66,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,60,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,57,0.9921875,1-acoustic grand-lh
73.08579746354168,0.49448993749999204,66,0.9921875,1-acoustic grand-lh
73.08579746354168,0.49448993749999204,63,0.9921875,1-acoustic grand-lh
73.08579746354168,0.49448993749999204,59,0.9921875,1-acoustic grand-lh
73.08579746354168,0.49448993749999204,55,0.9921875,1-acoustic grand-lh
73.58028740104167,0.5129017968750134,64,0.9921875,1-acoustic grand-lh
73.58028740104167,0.5129017968750134,59,0.9921875,1-acoustic grand-lh
73.58028740104167,0.5129017968750134,55,0.9921875,1-acoustic grand-lh
74.09318919791669,0.5376213776041681,64,0.9921875,1-acoustic grand-lh
74.09318919791669,0.5376213776041681,59,0.9921875,1-acoustic grand-lh
74.09318919791669,0.5376213776041681,55,0.9921875,1-acoustic grand-lh
74.63081057552085,0.6526039843750056,64,0.9921875,1-acoustic grand-lh
74.63081057552085,0.6526039843750056,59,0.9921875,1-acoustic grand-lh
74.63081057552085,0.6526039843750056,55,0.9921875,1-acoustic grand-lh
75.28341455989586,0.6550748489583356,64,0.9921875,1-acoustic grand-lh
75.28341455989586,0.6550748489583356,60,0.9921875,1-acoustic grand-lh
75.28341455989586,0.6550748489583356,57,0.9921875,1-acoustic grand-lh
75.9384894088542,0.638191476562497,64,0.9921875,1-acoustic grand-lh
75.9384894088542,0.638191476562497,60,0.9921875,1-acoustic grand-lh
75.9384894088542,0.638191476562497,57,0.9921875,1-acoustic grand-lh
76.57668088541669,0.6333714140624949,45,0.9921875,1-acoustic grand-lh
77.21005229947919,0.5735004843750033,60,0.9921875,1-acoustic grand-lh
77.21005229947919,0.5735004843750033,54,0.9921875,1-acoustic grand-lh
77.21005229947919,0.5735004843750033,52,0.9921875,1-acoustic grand-lh
77.78355278385419,0.6552428593749937,59,0.9921875,1-acoustic grand-lh
77.78355278385419,0.6552428593749937,52,0.9921875,1-acoustic grand-lh
77.78355278385419,0.6552428593749937,47,0.9921875,1-acoustic grand-lh
78.43879564322918,0.45519083593750054,59,0.9921875,1-acoustic grand-lh
78.43879564322918,0.45519083593750054,52,0.9921875,1-acoustic grand-lh
78.43879564322918,0.45519083593750054,47,0.9921875,1-acoustic grand-lh
78.89398647916668,0.5377776250000039,57,0.9921875,1-acoustic grand-lh
78.89398647916668,0.5377776250000039,52,0.9921875,1-acoustic grand-lh
78.89398647916668,0.5377776250000039,48,0.9921875,1-acoustic grand-lh
79.43176410416669,0.6324998203125034,57,0.9921875,1-acoustic grand-lh
79.43176410416669,0.6324998203125034,52,0.9921875,1-acoustic grand-lh
79.43176410416669,0.6324998203125034,48,0.9921875,1-acoustic grand-lh
80.06426392447919,0.7172567473958367,59,0.9921875,1-acoustic grand-lh
80.06426392447919,0.7172567473958367,52,0.9921875,1-acoustic grand-lh
80.06426392447919,0.7172567473958367,47,0.9921875,1-acoustic grand-lh
80.78152067187503,0.492916531249989,59,0.9921875,1-acoustic grand-lh
80.78152067187503,0.492916531249989,52,0.9921875,1-acoustic grand-lh
80.78152067187503,0.492916531249989,47,0.9921875,1-acoustic grand-lh
81.27443720312502,0.4968053854166641,59,0.9921875,1-acoustic grand-lh
81.27443720312502,0.4968053854166641,52,0.9921875,1-acoustic grand-lh
81.27443720312502,0.4968053854166641,47,0.9921875,1-acoustic grand-lh
81.77124258854168,0.47399289322916616,59,0.9921875,1-acoustic grand-lh
81.77124258854168,0.47399289322916616,52,0.9921875,1-acoustic grand-lh
81.77124258854168,0.47399289322916616,47,0.9921875,1-acoustic grand-lh
82.24523548177085,0.5949651484375096,57,0.9921875,1-acoustic grand-lh
82.24523548177085,0.5949651484375096,52,0.9921875,1-acoustic grand-lh
82.24523548177085,0.5949651484375096,48,0.9921875,1-acoustic grand-lh
82.84020063020836,0.9343747968750051,57,0.9921875,1-acoustic grand-lh
82.84020063020836,0.9343747968750051,52,0.9921875,1-acoustic grand-lh
82.84020063020836,0.9343747968750051,48,0.9921875,1-acoustic grand-lh
83.77457542708336,0.43749984375000395,57,0.9921875,1-acoustic grand-lh
83.77457542708336,0.43749984375000395,52,0.9921875,1-acoustic grand-lh
83.77457542708336,0.43749984375000395,48,0.9921875,1-acoustic grand-lh
84.21207527083337,0.4934026015624937,57,0.9921875,1-acoustic grand-lh
84.21207527083337,0.4934026015624937,52,0.9921875,1-acoustic grand-lh
84.21207527083337,0.4934026015624937,48,0.9921875,1-acoustic grand-lh
84.70547787239586,0.6157116276041563,59,0.9921875,1-acoustic grand-lh
84.70547787239586,0.6157116276041563,52,0.9921875,1-acoustic grand-lh
84.70547787239586,0.6157116276041563,47,0.9921875,1-acoustic grand-lh
85.32118950000002,0.5346179010416705,59,0.9921875,1-acoustic grand-lh
85.32118950000002,0.5346179010416705,52,0.9921875,1-acoustic grand-lh
85.32118950000002,0.5346179010416705,47,0.9921875,1-acoustic grand-lh
85.85580740104169,0.5376387187499887,59,0.9921875,1-acoustic grand-lh
85.85580740104169,0.5376387187499887,52,0.9921875,1-acoustic grand-lh
85.85580740104169,0.5376387187499887,47,0.9921875,1-acoustic grand-lh
86.39344611979168,0.5129512265625209,59,0.9921875,1-acoustic grand-lh
86.39344611979168,0.5129512265625209,52,0.9921875,1-acoustic grand-lh
86.39344611979168,0.5129512265625209,47,0.9921875,1-acoustic grand-lh
86.9063973463542,0.5172220520833264,59,0.9921875,1-acoustic grand-lh
86.9063973463542,0.5172220520833264,51,0.9921875,1-acoustic grand-lh
86.9063973463542,0.5172220520833264,47,0.9921875,1-acoustic grand-lh
87.42361939843752,0.4934720598958364,59,0.9921875,1-acoustic grand-lh
87.42361939843752,0.4934720598958364,51,0.9921875,1-acoustic grand-lh
87.42361939843752,0.4934720598958364,47,0.9921875,1-acoustic grand-lh
87.91709145833336,0.6382811015625123,57,0.9921875,1-acoustic grand-lh
87.91709145833336,0.6382811015625123,51,0.9921875,1-acoustic grand-lh
87.91709145833336,0.6382811015625123,47,0.9921875,1-acoustic grand-lh
88.55537255989587,0.791319260416671,57,0.9921875,1-acoustic grand-lh
88.55537255989587,0.791319260416671,51,0.9921875,1-acoustic grand-lh
88.55537255989587,0.791319260416671,47,0.9921875,1-acoustic grand-lh
89.34669182031254,0.7361456406249971,55,0.9921875,1-acoustic grand-lh
89.34669182031254,0.7361456406249971,48,0.9921875,1-acoustic grand-lh
90.08283746093754,0.5338713880208275,55,0.9921875,1-acoustic grand-lh
90.08283746093754,0.5338713880208275,48,0.9921875,1-acoustic grand-lh
90.61670884895837,0.4565276276041743,55,0.9921875,1-acoustic grand-lh
90.61670884895837,0.4565276276041743,48,0.9921875,1-acoustic grand-lh
91.07323647656254,0.5541664843750027,55,0.9921875,1-acoustic grand-lh
91.07323647656254,0.5541664843750027,48,0.9921875,1-acoustic grand-lh
91.62740296093754,0.49541651562499567,58,0.9921875,1-acoustic grand-lh
91.62740296093754,0.49541651562499567,48,0.9921875,1-acoustic grand-lh
92.12281947656254,0.5950692630208323,58,0.9921875,1-acoustic grand-lh
92.12281947656254,0.5950692630208323,48,0.9921875,1-acoustic grand-lh
92.71788873958337,0.5760623541666661,57,0.9921875,1-acoustic grand-lh
92.71788873958337,0.5760623541666661,52,0.9921875,1-acoustic grand-lh
92.71788873958337,0.5760623541666661,48,0.9921875,1-acoustic grand-lh
93.29395109375004,0.5975114843749907,57,0.9921875,1-acoustic grand-lh
93.29395109375004,0.5975114843749907,52,0.9921875,1-acoustic grand-lh
93.29395109375004,0.5975114843749907,48,0.9921875,1-acoustic grand-lh
93.89146257812503,0.6347798437500103,57,0.9921875,1-acoustic grand-lh
93.89146257812503,0.6347798437500103,52,0.9921875,1-acoustic grand-lh
93.89146257812503,0.6347798437500103,47,0.9921875,1-acoustic grand-lh
94.52624242187504,0.6119928749999985,57,0.9921875,1-acoustic grand-lh
94.52624242187504,0.6119928749999985,52,0.9921875,1-acoustic grand-lh
94.52624242187504,0.6119928749999985,47,0.9921875,1-acoustic grand-lh
95.13823529687504,0.5556422005208219,56,0.9921875,1-acoustic grand-lh
95.13823529687504,0.5556422005208219,52,0.9921875,1-acoustic grand-lh
95.13823529687504,0.5556422005208219,47,0.9921875,1-acoustic grand-lh
95.69387749739586,0.5946873281250049,56,0.9921875,1-acoustic grand-lh
95.69387749739586,0.5946873281250049,52,0.9921875,1-acoustic grand-lh
95.69387749739586,0.5946873281250049,47,0.9921875,1-acoustic grand-lh
96.28856482552087,0.5782290078124959,55,0.9921875,1-acoustic grand-lh
96.28856482552087,0.5782290078124959,52,0.9921875,1-acoustic grand-lh
96.28856482552087,0.5782290078124959,47,0.9921875,1-acoustic grand-lh
96.86679383333336,0.6319442708333298,55,0.9921875,1-acoustic grand-lh
96.86679383333336,0.6319442708333298,52,0.9921875,1-acoustic grand-lh
96.86679383333336,0.6319442708333298,47,0.9921875,1-acoustic grand-lh
97.49873810416669,0.778645703125008,55,0.9921875,1-acoustic grand-lh
97.49873810416669,0.778645703125008,52,0.9921875,1-acoustic grand-lh
97.49873810416669,0.778645703125008,47,0.9921875,1-acoustic grand-lh
98.2773838072917,1.2094963255208313,55,0.9921875,1-acoustic grand-lh
98.2773838072917,1.2094963255208313,52,0.9921875,1-acoustic grand-lh
98.2773838072917,1.2094963255208313,47,0.9921875,1-acoustic grand-lh
99.48688013281253,1.6623257239583467,55,0.9921875,1-acoustic grand-lh
99.48688013281253,1.6623257239583467,48,0.9921875,1-acoustic grand-lh
99.48688013281253,1.6623257239583467,46,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,64,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,59,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,54,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,52,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,47,0.9921875,1-acoustic grand-lh
103.90866699739588,2.9156882369791646,35,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,63,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,59,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,54,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,51,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,47,0.9921875,1-acoustic grand-lh
106.82435523437505,3.64052571093751,35,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,64,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,59,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,55,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,52,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,40,0.9921875,1-acoustic grand-lh
110.46488094531256,7.526408802083353,28,0.9921875,1-acoustic grand-lh
0.0,1.809860838541667,59,0.9921875,0-acoustic grand-rh
1.809860838541667,0.3977082734374997,71,0.9921875,0-acoustic grand-rh
2.2075691119791667,3.2315615026041664,71,0.9921875,0-acoustic grand-rh
5.439130614583333,1.0505899453125007,72,0.9921875,0-acoustic grand-rh
6.489720559895834,3.111874002604165,71,0.9921875,0-acoustic grand-rh
9.601594562499999,1.0505899453125007,72,0.9921875,0-acoustic grand-rh
10.6521845078125,3.0719781692708317,71,0.9921875,0-acoustic grand-rh
13.724162677083331,1.2700170286458352,72,0.9921875,0-acoustic grand-rh
14.994179705729167,3.0520302526041654,71,0.9921875,0-acoustic grand-rh
18.046209958333332,1.0306420286458362,70,0.9921875,0-acoustic grand-rh
19.076851986979168,3.0719781692708317,69,0.9921875,0-acoustic grand-rh
22.14883015625,1.0106941119791664,71,0.9921875,0-acoustic grand-rh
23.159524268229166,2.892446919270828,69,0.9921875,0-acoustic grand-rh
26.051971187499994,1.1902253619791665,71,0.9921875,0-acoustic grand-rh
27.24219654947916,3.1517698359375004,69,0.9921875,0-acoustic grand-rh
30.39396638541666,0.8815622578125009,71,0.9921875,0-acoustic grand-rh
31.275528643229162,0.32861102083333193,69,0.9921875,0-acoustic grand-rh
31.604139664062494,3.111874002604175,69,0.9921875,0-acoustic grand-rh
34.71601366666667,2.400398640624992,68,0.9921875,0-acoustic grand-rh
37.11641230729166,0.5570310703125045,69,0.9921875,0-acoustic grand-rh
37.673443377604166,0.47361095833332456,71,0.9921875,0-acoustic grand-rh
38.14705433593749,0.4373609479166731,74,0.9921875,0-acoustic grand-rh
38.58441528385416,0.45364566406249907,72,0.9921875,0-acoustic grand-rh
39.03806094791666,0.5562672057291635,64,0.9921875,0-acoustic grand-rh
39.594328153645826,0.633958156250003,69,0.9921875,0-acoustic grand-rh
40.22828630989583,3.012134419270822,66,0.9921875,0-acoustic grand-rh
43.24042072916665,1.2500691119791654,69,0.9921875,0-acoustic grand-rh
44.490489841145816,3.730259419270837,66,0.9921875,0-acoustic grand-rh
47.86606183854166,0.8621525390624925,71,0.9921875,0-acoustic grand-rh
48.22074926041665,1.0505899453125025,69,0.9921875,0-acoustic grand-rh
49.271339205729156,0.8551907838541695,67,0.9921875,0-acoustic grand-rh
50.126529989583325,0.6542012447916647,66,0.9921875,0-acoustic grand-rh
50.78073123437499,0.5580553854166652,60,0.9921875,0-acoustic grand-rh
51.338786619791655,0.5324303932291627,59,0.9921875,0-acoustic grand-rh
51.87121701302082,0.5759373515624944,63,0.9921875,0-acoustic grand-rh
52.44715436458331,0.7140275937500107,66,0.9921875,0-acoustic grand-rh
53.16118195833332,0.5359721041666603,74,0.9921875,0-acoustic grand-rh
53.69715406249998,0.45321170572916714,72,0.9921875,0-acoustic grand-rh
54.15036576822915,0.5202082187499997,71,0.9921875,0-acoustic grand-rh
54.67057398697915,3.191665669270833,71,0.9921875,0-acoustic grand-rh
57.86223965624998,1.0705378619791688,72,0.9921875,0-acoustic grand-rh
58.93277751822915,2.992186502604163,71,0.9921875,0-acoustic grand-rh
61.924964020833315,0.9608053697916716,72,0.9921875,0-acoustic grand-rh
62.885769390624986,2.94233566145833,71,0.9921875,0-acoustic grand-rh
65.82810505208332,1.0705378619791759,72,0.9921875,0-acoustic grand-rh
66.89864291406249,0.7735414218749952,71,0.9921875,0-acoustic grand-rh
67.67218433593749,0.2770485234375144,70,0.9921875,0-acoustic grand-rh
67.949232859375,0.7114753619791685,70,0.9921875,0-acoustic grand-rh
68.66070822135417,1.2700170286458388,81,0.9921875,0-acoustic grand-rh
69.93072525000001,0.8453817265624934,78,0.9921875,0-acoustic grand-rh
70.7761069765625,0.4445832187499974,76,0.9921875,0-acoustic grand-rh
71.2206901953125,0.49782970052083897,76,0.9921875,0-acoustic grand-rh
71.71851989583334,0.5328123281249901,75,0.9921875,0-acoustic grand-rh
72.25133222395833,0.41614323958334865,84,0.9921875,0-acoustic grand-rh
72.66747546354168,0.4183220000000034,75,0.9921875,0-acoustic grand-rh
73.08579746354168,0.49448993749999204,75,0.9921875,0-acoustic grand-rh
73.58028740104167,0.5129017968750134,76,0.9921875,0-acoustic grand-rh
74.09318919791669,0.5376213776041681,79,0.9921875,0-acoustic grand-rh
74.63081057552085,0.6526039843750056,71,0.9921875,0-acoustic grand-rh
75.28341455989586,0.6550748489583356,74,0.9921875,0-acoustic grand-rh
75.9384894088542,0.638191476562497,72,0.9921875,0-acoustic grand-rh
76.57668088541669,0.39388769531250034,76,0.9921875,0-acoustic grand-rh
76.97056858072919,0.3781321875000003,64,0.9921875,0-acoustic grand-rh
77.3487007682292,0.43485201562499753,69,0.9921875,0-acoustic grand-rh
77.78355278385419,1.6482113203124982,66,0.9921875,0-acoustic grand-rh
79.43176410416669,0.6324998203125034,69,0.9921875,0-acoustic grand-rh
80.06426392447919,3.7103115026041706,66,0.9921875,0-acoustic grand-rh
83.43117272395835,0.671527585937497,71,0.9921875,0-acoustic grand-rh
83.77457542708336,0.9309024453124977,69,0.9921875,0-acoustic grand-rh
84.70547787239586,4.118644625000002,66,0.9921875,0-acoustic grand-rh
88.82412249739586,0.5225693229166808,64,0.9921875,0-acoustic grand-rh
89.34669182031254,3.3711969192708295,64,0.9921875,0-acoustic grand-rh
92.71788873958337,1.1735738385416568,66,0.9921875,0-acoustic grand-rh
93.89146257812503,3.6072755260416614,64,0.9921875,0-acoustic grand-rh
97.49873810416669,1.9881420286458393,66,0.9921875,0-acoustic grand-rh
99.48688013281253,1.6623257239583467,64,0.9921875,0-acoustic grand-rh
